"","unique_genes","Entrez","Ensembl","Symbols"
"287545",0.778625071400111,"287545","ENSRNOG00000010244","Sarm1"
"690606",0.778613012762947,"690606","ENSRNOG00000028526","Mansc1"
"680865",0.778449168629281,"680865","ENSRNOG00000058904","Tex13b"
"114711",0.778346458942403,"114711","ENSRNOG00000014365","Gne"
"363498",0.777928105064334,"363498","ENSRNOG00000032729","Bex1"
"24875",0.776892388948076,"24875","ENSRNOG00000047457","Vipr1"
"29437",0.773491952359209,"29437","ENSRNOG00000017786","Acta1"
"290354",0.773369531305767,"290354","ENSRNOG00000008543","Pdlim2"
"24831",0.772691106314021,"24831","ENSRNOG00000006649","Thrb"
"100359865",0.772137063484568,"100359865","ENSRNOG00000039336","Hrct1"
"681433",0.77117939947569,"681433","ENSRNOG00000064721","Rgmb"
"362019",0.770042682875544,"362019","ENSRNOG00000020272","Elapor1"
"100361647",0.769942386646584,"100361647","ENSRNOG00000033059","Galnt6"
"498491",0.769602987001009,"498491","ENSRNOG00000032368","Tlr11"
"317494",0.769594588800201,"317494","ENSRNOG00000030759","Nhs"
"81677",0.769101054704926,"81677","ENSRNOG00000005284","Itpka"
"307855",0.768091177468542,"307855","ENSRNOG00000018950","Fa2h"
"294072",0.767336467792002,"294072","ENSRNOG00000029740","Slc35g1"
"65037",0.767101987908678,"65037","ENSRNOG00000017319","Mertk"
"79225",0.766492919198729,"79225","ENSRNOG00000013850","Hes5"
"498284",0.76389392519306,"498284","ENSRNOG00000004678","Itln1"
"500139",0.76333607604472,"500139","ENSRNOG00000012165","Itprid1"
"299737",0.762847040302596,"299737","ENSRNOG00000005573","Ntn4"
"305251",0.759681244622813,"305251","ENSRNOG00000002866","Rassf6"
"315191",0.759629573103162,"315191","ENSRNOG00000014137","Fbln1"
"678772",0.757112555310649,"678772","ENSRNOG00000047453","Casd1"
"360583",0.755304106761684,"360583","ENSRNOG00000027891","Dhrs11"
"315920",0.755068714857956,"315920","ENSRNOG00000054219","Vsig1"
"681398",0.754588905386781,"681398","ENSRNOG00000012369","Fam174b"
"24189",0.754381431851055,"24189","ENSRNOG00000052802","Aldoa"
"313436",0.754179649970577,"313436","ENSRNOG00000013162","Zcchc12"
