"","unique_genes","Entrez","Ensembl","Symbols"
"64445",1.12142367797384,"64445","ENSRNOG00000019843","St3gal3"
"498366",1.1201546376966,"498366","ENSRNOG00000026504","Fam114a1"
"360722",1.11922860538796,"360722","ENSRNOG00000032327","Pdia5"
"120101370",1.11665029552645,"120101370","ENSRNOG00000061186","Snord123"
"25146",1.11451770415275,"25146","ENSRNOG00000020035","Cyp17a1"
"192213",1.11170606620033,"192213","ENSRNOG00000014025","Rasgrf1"
"293046",1.1082934398334,"293046","ENSRNOG00000014925","Mesp2"
"288227",1.10753031347339,"288227","ENSRNOG00000001953","Bace2"
"303692",1.10313774057357,"303692","ENSRNOG00000012083","St6galnac2"
"304816",1.1020363920072,"304816","ENSRNOG00000051548","Lmod1"
"287009",1.10167326459017,"287009","ENSRNOG00000046222","Ceacam4"
"306570",1.09906213700856,"306570","ENSRNOG00000018241","Ank1"
"366792",1.09778292459294,"366792","ENSRNOG00000007927","Mettl7b"
"365352",1.09407790267368,"365352","ENSRNOG00000016210","Mical2"
"313058",1.09381441773295,"313058","ENSRNOG00000014375","Adgrb2"
"298590",1.08952775413335,"298590","ENSRNOG00000018867","Klhdc7a"
"315179",1.08828491148095,"315179","ENSRNOG00000011094","Efcab6"
"60349",1.08138705443714,"60349","ENSRNOG00000000653","Nr5a2"
"686081",1.08133512117654,"686081","ENSRNOG00000003251","B3galt2"
"293537",1.08004219636315,"293537","ENSRNOG00000020637","Hmx3"
"287534",1.07808483485059,"287534","ENSRNOG00000006674","Rflnb"
"117549",1.07761315651435,"117549","ENSRNOG00000002524","Gpr37"
"315615",1.07605172421961,"315615","ENSRNOG00000016502","Dscaml1"
"24582",1.07338818869116,"24582","ENSRNOG00000057880","Myh11"
"114102",1.07183777756623,"114102","ENSRNOG00000033087","Cdh23"
"292794",1.07107387791692,"292794","ENSRNOG00000021021","Ffar2"
"305264",1.07075498215151,"305264","ENSRNOG00000062781","Ugt2b10"
"24875",1.06901948248978,"24875","ENSRNOG00000047457","Vipr1"
"114711",1.06552983322189,"114711","ENSRNOG00000014365","Gne"
"25117",1.06368223043904,"25117","ENSRNOG00000017084","Hsd11b2"
"310256",1.06294700112081,"310256","ENSRNOG00000027971","Lrrc31"
"114505",1.05941676880488,"114505","ENSRNOG00000016299","Klf4"
"362735",1.05823479819605,"362735","ENSRNOG00000005286","Coch"
"102551166",1.05792256403108,"102551166","ENSRNOG00000070617","Cdhr17"
"140860",1.05167463555285,"140860","ENSRNOG00000017976","Slco2b1"
"299908",1.04661770277333,"299908","ENSRNOG00000054576","Gsdmc"
"365057",1.04367867151394,"365057","ENSRNOG00000031700","Map3k5"
"81677",1.04224730180595,"81677","ENSRNOG00000005284","Itpka"
"500065",1.04218377718688,"500065","ENSRNOG00000007900","Tspan33"
"24831",1.04182601178694,"24831","ENSRNOG00000006649","Thrb"
"293874",1.04179519128775,"293874","ENSRNOG00000013053","Trpm6"
"291437",1.04067622904619,"291437","ENSRNOG00000018694","Lipg"
