"","unique_genes","Entrez","Ensembl","Symbols"
"116466",0.601962054968153,"116466","ENSRNOG00000014385","Wnt2b"
"366376",0.600030079132359,"366376","ENSRNOG00000043103","Frrs1l"
"25248",0.599264448695131,"25248","ENSRNOG00000008223","Cnr1"
"103692131",0.59853567027553,"103692131","ENSRNOG00000059870","Hoxa11"
"116668",0.598442931251925,"116668","ENSRNOG00000004269","Myt1l"
"24500",0.597776458903105,"24500","ENSRNOG00000020630","Il9r"
"100910231",0.597591696562301,"100910231","ENSRNOG00000052023","Zfp82"
"316415",0.594962166855835,"316415","ENSRNOG00000025079","Hycc2"
"306404",0.593906972058397,"306404","ENSRNOG00000029903","Spock3"
"298801",0.593557963601687,"298801","ENSRNOG00000008806","Clip4"
"689008",0.593050133261307,"689008","ENSRNOG00000043219","Fbn2"
"362035",0.591929307432907,"362035","ENSRNOG00000009577","Ndst4"
"308790",0.591471812467909,"308790","ENSRNOG00000025142","Mex3b"
"25400",0.590344789364355,"25400","ENSRNOG00000018712","Camk2a"
"24988",0.590136167541408,"24988","ENSRNOG00000049590","RT1-M2"
"688705",0.590120743893787,"688705","ENSRNOG00000026705","Dgki"
"687064",0.590082308656023,"687064","ENSRNOG00000050706","Col25a1"
"54279",0.590056961114118,"54279","ENSRNOG00000006144","Cntn3"
"684050",0.589948482095133,"684050","ENSRNOG00000046848","PCOLCE2"
"84587",0.589727836890402,"84587","ENSRNOG00000032659","Plcl1"
"89830",0.589555002919137,"89830","ENSRNOG00000019354","Ptch1"
"25334",0.58947864915192,"25334","ENSRNOG00000025164","Bhlha15"
"298890",0.588572282588859,"298890","ENSRNOG00000052758","Cyria"
"294797",0.588337853191596,"294797","ENSRNOG00000065741","Il7r"
"308787",0.586325945397899,"308787","ENSRNOG00000010840","Adamtsl3"
"100912787",0.586241802419937,"100912787","ENSRNOG00000056062","LOC100912787"
"314312",0.585529230270963,"314312","ENSRNOG00000033206","Entpd5"
"100912141",0.58533418722095,"100912141","ENSRNOG00000067844","Tro"
"311170",0.584598881461725,"311170","ENSRNOG00000061768","Slc43a3"
"291618",0.583647152056818,"291618","ENSRNOG00000069221","Kctd16"
"361135",0.583045021465622,"361135","ENSRNOG00000026310","Marchf1"
"300713",0.58283018565651,"300713","ENSRNOG00000009014","Slc35f2"
"29481",0.582592146048261,"29481","ENSRNOG00000003800","Rgs9"
"65129",0.58082746786558,"65129","ENSRNOG00000001926","Cldn1"
"311144",0.580115893113922,"311144","ENSRNOG00000004861","Itga4"
"113892",0.578839014119959,"113892","ENSRNOG00000067962","Nat8f3"
"293065",0.578564732651687,"293065","ENSRNOG00000025088","Tmc3"
"298141",0.574792090020627,"298141","ENSRNOG00000006503","Frmd3"
"65047",0.57474894401322,"65047","ENSRNOG00000026065","Slit1"
"360835",0.574575509125897,"360835","ENSRNOG00000029841","Cdh19"
"296290",0.573380196075634,"296290","ENSRNOG00000012197","Bpifb2"
"79123",0.572907539768573,"79123","ENSRNOG00000059765","Asic1"
"171043",0.572576268755425,"171043","ENSRNOG00000006738","Fbxo32"
"317379",0.57195673545104,"317379","ENSRNOG00000010092","Magix"
"432358",0.571259762670181,"432358","ENSRNOG00000023601","Elavl4"
"680860",0.570750837124245,"680860","ENSRNOG00000068431","Eppk1"
"362049",0.568354177635752,"362049","ENSRNOG00000029071","Unc5c"
"100360475",0.568310765718123,"100360475","ENSRNOG00000019718","Galnt15"
"363466",0.568231269500791,"363466","ENSRNOG00000061508","Reps2"
"65133",0.567518148719713,"65133","ENSRNOG00000009797","Aqp3"
"103692025",0.567009237500351,"103692025","ENSRNOG00000066703","Lhfpl3"
"365946",0.566780352672236,"365946","ENSRNOG00000069829","Slc9b1"
"306439",0.566308190788083,"306439","ENSRNOG00000010731","Gpm6a"
"296864",0.565388245601962,"296864","ENSRNOG00000011508","Zc3h12b"
"497101",0.564591093614172,"497101","ENSRNOG00000067363","Xkrx"
"500129",0.564580413477471,"500129","ENSRNOG00000057061","Hoxa13"
"100360015",0.564336044528449,"100360015","ENSRNOG00000002626","Car10"
"499583",0.562861045865807,"499583","ENSRNOG00000065021","Naaladl2"
"363123",0.562301996523445,"363123","ENSRNOG00000009198","Rab6b"
"293493",0.559929989651883,"293493","ENSRNOG00000019914","Tlcd3b"
"364148",0.559876198982656,"364148","ENSRNOG00000063710","Kctd8"
"500181",0.559686215161888,"500181","ENSRNOG00000071189","LOC500181"
"286974",0.558126371852842,"286974","ENSRNOG00000016267","Chst15"
"116544",0.558020628634072,"116544","ENSRNOG00000009118","Pou2f3"
"25399",0.556450419351028,"25399","ENSRNOG00000033531","Cacna2d1"
"287678",0.556292982229098,"287678","ENSRNOG00000011907","Krt23"
"60336",0.55558347378548,"60336","ENSRNOG00000063103","Arpp19"
"554353",0.55544519625947,"554353","ENSRNOG00000039759","Gpr34"
"115768",0.554766688339926,"115768","ENSRNOG00000069865","Zfp37"
"29643",0.554653122913451,"29643","ENSRNOG00000018094","Sv2c"
"25313",0.55425233228317,"25313","ENSRNOG00000053979","Egf"
"317247",0.55420845488486,"317247","ENSRNOG00000003025","Nap1l2"
"361131",0.554055699640278,"361131","ENSRNOG00000010736","Pbx4"
"317203",0.553512863297084,"317203","ENSRNOG00000002592","Rps6ka6"
"116720",0.55305208971807,"116720","ENSRNOG00000034228","Pik3c2g"
"54263",0.552544862490574,"54263","ENSRNOG00000020706","Kcnn3"
"24784",0.552100961482289,"24784","ENSRNOG00000015159","Slc9a3"
"685004",0.551458307808719,"685004","ENSRNOG00000043167","Itga9"
"338458",0.550599744968736,"338458","ENSRNOG00000058068","Obscn"
"361341",0.549787729483685,"361341","ENSRNOG00000062986","Ccbe1"
"362465",0.549766349909278,"362465","ENSRNOG00000001854","Tmtc1"
"300718",0.549387684695996,"300718","ENSRNOG00000023870","Sh2d7"
"29171",0.549172733976557,"29171","ENSRNOG00000009686","Aqp7"
"64553",0.549104063444043,"64553","ENSRNOG00000004841","Akap6"
"678772",0.548085304673283,"678772","ENSRNOG00000047453","Casd1"
"309649",0.546912113609463,"309649","ENSRNOG00000001869","Rab44"
"500402",0.54482112736514,"500402","ENSRNOG00000033979","Eif1-ps8"
"297508",0.544627728267743,"297508","ENSRNOG00000009754","Nampt"
"64025",0.542994194073235,"64025","ENSRNOG00000068754","Cd244l1"
"78962",0.542084843658727,"78962","ENSRNOG00000018413","Per3"
"302538",0.541778669953495,"302538","ENSRNOG00000003585","Sytl5"
"299637",0.541437342131726,"299637","ENSRNOG00000006350","Tle6"
"303016",0.54125734688172,"303016","ENSRNOG00000020769","Crebrf"
"79208",0.540921356913806,"79208","ENSRNOG00000002024","Epha5"
"192649",0.539179913040677,"192649","ENSRNOG00000021266","Prokr2"
"102556098",0.53883981621436,"102556098","ENSRNOG00000070917","LOC102556098"
