"","unique_genes","Entrez","Ensembl","Symbols"
"252960",0.53002440944879,"252960","ENSRNOG00000014227","Mrgprx3"
"316022",0.529537724261612,"316022","ENSRNOG00000021091","Trank1"
"25047",0.527810152518735,"25047","ENSRNOG00000009177","Fcer1a"
"304203",0.527479288302823,"304203","ENSRNOG00000028460","Lrrc8e"
"287564",0.526776951385961,"287564","ENSRNOG00000007455","Tmem132e"
"301440",0.525847804467771,"301440","ENSRNOG00000022899","Cdk15"
"499980",0.524571419949065,"499980","ENSRNOG00000012932","Ccdc146"
"304554",0.523842871767625,"304554","ENSRNOG00000025612","Sez6l"
"498607",0.523458284381624,"498607","ENSRNOG00000020400","Mef2b"
"315851",0.52331690055808,"315851","ENSRNOG00000009773","Elovl4"
"24837",0.522594300495083,"24837","ENSRNOG00000033734","Tnnt2"
"306748",0.522420756600456,"306748","ENSRNOG00000011984","Cxcl14"
"689639",0.522240618897433,"689639","ENSRNOG00000012719","Tdrd12"
"304081",0.521901110937458,"304081","ENSRNOG00000026870","Clic6"
"494499",0.521062285177046,"494499","ENSRNOG00000000201","Gsta5"
"25555",0.520546605965306,"25555","ENSRNOG00000004641","Sstr4"
"79431",0.518991822016798,"79431","ENSRNOG00000007152","Bhlhe40"
"499532",0.516773885039129,"499532","ENSRNOG00000064070","Tmem267"
"361131",0.515121529382592,"361131","ENSRNOG00000010736","Pbx4"
"305448",0.515012001395423,"305448","ENSRNOG00000022419","Dok7"
"24212",0.51459236146168,"24212","ENSRNOG00000007290","Atp1a2"
"690489",0.513929698117035,"690489","ENSRNOG00000058891","Cys1"
"170630",0.513124149267458,"170630","ENSRNOG00000001931","Fgf12"
"192362",0.511123245845682,"192362","ENSRNOG00000002667","Lamc2"
"24875",0.510928828104551,"24875","ENSRNOG00000047457","Vipr1"
"315920",0.51018172508236,"315920","ENSRNOG00000054219","Vsig1"
"362802",0.509467964380141,"362802","ENSRNOG00000050553","Atp6v1c2"
"360998",0.508936390763864,"360998","ENSRNOG00000062590","LOC360998"
"315820",0.508459147328652,"315820","ENSRNOG00000008356","Myo5c"
"24936",0.507706710055655,"24936","ENSRNOG00000019556","Cd9"
"499353",0.507618296637228,"499353","ENSRNOG00000013241","Cyp2c24"
"296395",0.506949930448932,"296395","ENSRNOG00000054314","Kcng1"
"288562",0.506102447959716,"288562","ENSRNOG00000001407","Tfr2"
"366542",0.504769704891885,"366542","ENSRNOG00000068029","Six2"
"684050",0.50379730871635,"684050","ENSRNOG00000046848","PCOLCE2"
"24411",0.501207046547886,"24411","ENSRNOG00000003280","Grin2c"
"65272",0.499993351456993,"65272","ENSRNOG00000003813","Kcnk10"
"24265",0.499732331707125,"24265","ENSRNOG00000016837","Ckm"
"303991",0.498064081885306,"303991","ENSRNOG00000001581","Hoxd10"
"363165",0.498048674052438,"363165","ENSRNOG00000033433","Csrnp1"
"294853",0.496209187731938,"294853","ENSRNOG00000047393","Krt18"
"114491",0.496016093328753,"114491","ENSRNOG00000046607","Cited4"
"78969",0.495046931933624,"78969","ENSRNOG00000004100","Trib1"
"309217",0.495015423825803,"309217","ENSRNOG00000020945","Ms4a1"
"108349479",0.492541726134472,"108349479","ENSRNOG00000063040","LOC108349479"
"29373",0.491781001814959,"29373","ENSRNOG00000071010","Bmp2"
"685750",0.491743027237785,"685750","ENSRNOG00000014907","Aldh8a1"
"303333",0.490786956634501,"303333","ENSRNOG00000010291","Slc46a1"
"311170",0.490698028183833,"311170","ENSRNOG00000061768","Slc43a3"
"313783",0.489890836648708,"313783","ENSRNOG00000020519","Olfm2"
"94202",0.48878288309072,"94202","ENSRNOG00000004483","Ptprr"
"25146",0.488276072024618,"25146","ENSRNOG00000020035","Cyp17a1"
"266777",0.48822978915844,"266777","ENSRNOG00000003741","Nptx1"
"29517",0.48716360704148,"29517","ENSRNOG00000011815","Sgk1"
"54262",0.48692423484127,"54262","ENSRNOG00000016675","Kcnn2"
"292874",0.486299141353308,"292874","ENSRNOG00000037298","C1h19orf81"
"366949",0.486211366015371,"366949","ENSRNOG00000007668","Mafa"
"84426",0.486052161057684,"84426","ENSRNOG00000013166","Wnt4"
"363071",0.485363896485357,"363071","ENSRNOG00000008312","Stra6"
"315069",0.485329917207428,"315069","ENSRNOG00000005159","Fam135b"
"29751",0.484522699438996,"29751","ENSRNOG00000023337","Sema3a"
"360619",0.484393593781485,"360619","ENSRNOG00000007943","Gsdma"
"499927",0.483719068757515,"499927","ENSRNOG00000016583","C3h20orf144"
"305675",0.48315960453228,"305675","ENSRNOG00000008949","Synpo2l"
"117549",0.482811581033275,"117549","ENSRNOG00000002524","Gpr37"
"303589",0.482797638784688,"303589","ENSRNOG00000042255","Efcab3"
"64119",0.481958901572163,"64119","ENSRNOG00000016110","Kcnk12"
"361276",0.48159313442905,"361276","ENSRNOG00000026493","Cdnf"
"29726",0.481173908810864,"29726","ENSRNOG00000008432","Slc22a5"
"290338",0.481103083508216,"290338","ENSRNOG00000030724","Adamdec1"
"100359662",0.479957780562387,"100359662","ENSRNOG00000025377","Ankdd1b"
"24536",0.479446482799587,"24536","ENSRNOG00000023664","Lepr"
"498270",0.476493653927962,"498270","ENSRNOG00000025005","Ccdc190"
"64345",0.476357285034403,"64345","ENSRNOG00000017198","Hif3a"
"365985",0.476311174302175,"365985","ENSRNOG00000046947","Ak5"
"252917",0.476223377278005,"252917","ENSRNOG00000009329","Nr1d1"
"300242",0.47498651199899,"300242","ENSRNOG00000008057","Krt7"
"64626",0.473692520682459,"64626","ENSRNOG00000011646","Rem2"
"497101",0.473193477576638,"497101","ENSRNOG00000067363","Xkrx"
"24660",0.472743870576305,"24660","ENSRNOG00000003338","Pmp22"
"312504",0.472638237805143,"312504","ENSRNOG00000033202","Fbxo41"
"310418",0.472252045329639,"310418","ENSRNOG00000021670","Frem2"
"113983",0.471062826520187,"113983","ENSRNOG00000011423","Pitx1"
"29155",0.470464415486845,"29155","ENSRNOG00000008609","Capn3"
"65180",0.47022653381127,"65180","ENSRNOG00000067416","Kcnd2"
"120095461",0.469810164008785,"120095461","ENSRNOG00000056913","LOC120095461"
"300018",0.468723994331113,"300018","ENSRNOG00000006086","Lynx1"
"301709",0.46742641388283,"301709","ENSRNOG00000017065","Arhgap28"
"304407",0.467362062890572,"304407","ENSRNOG00000001476","Cldn4"
"302396",0.467175838525886,"302396","ENSRNOG00000021589","Nexmif"
"64455",0.466793726795153,"64455","ENSRNOG00000003348","Rasd1"
"498286",0.46656529192269,"498286","ENSRNOG00000059073","Slamf1"
"499413",0.466392308903189,"499413","ENSRNOG00000001193","Hsf2bp"
"363104",0.466182607826328,"363104","ENSRNOG00000025332","Cd109"
"296846",0.466020126302822,"296846","ENSRNOG00000009711","Hepacam2"
"83469",0.466001376197662,"83469","ENSRNOG00000015285","Lrp4"
